StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"
CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది. 
",2025-06-09T18:08:58.427,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Millets,Maize (Makka),	Water Management	,Weather report for water management in maize and cotton,"There is a chance of light to moderate rains in your area
మీ ప్రాంతంలో తేలికపాటి నుండి మోస్తరు వర్షాలు కురిసే అవకాశం ఉంది
",2025-06-09T20:05:23.867,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"
CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది. 
",2025-06-09T20:19:25.763,2025,6
TELANGANA,KAMAREDDY,JUKKAL,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,Weather report for sowing soya bean,"There is a chance of light to moderate rains in your area
మీ ప్రాంతంలో తేలికపాటి నుండి మోస్తరు వర్షాలు కురిసే అవకాశం ఉంది
",2025-06-09T20:23:13.28,2025,6
TELANGANA,KAMAREDDY,RAJAMPET,NA,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Seeds,"FARMER ASKED QUERY ON REDGRAM  SEED AVAILABULITY
","ARS,తాండూర్ : 9959807891
RARS పాలెం  : 8008311779",2025-06-10T11:30:55.27,2025,6
TELANGANA,KAMAREDDY,PEDDA KONDAPGAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Weather report for water management in cotton,"There is a chance of light rains in your area
మీ ప్రాంతంలో తేలికపాటి వర్షాలు పడే అవకాశం ఉంది
",2025-06-10T17:28:04.763,2025,6
TELANGANA,KAMAREDDY,BIBIPET,NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,"
?????? ???? ????? ","
దొడ్డు గింజ రకాలు 
సిద్ది (WGL 44 )  పంటకాలం 150  రోజులు   24 -30  క్వింటాల్ దిగుబడి/ఎకరానికి 
సోమనాధ్ (WGL 347 ) ,పంటకాలం  130 -135  26 -30రోజులు   క్వింటాల్ దిగుబడి/ఎకరానికి 
విజేత (MTU1001 )  ,పంటకాలం 140  రోజులు ,25 -30  క్వింటాల్ దిగుబడి/ఎకరానికి 
ఇంద్ర (MTU1061 )  , పంటకాలం160రోజులు ,25 -28 క్వింటాల్ దిగుబడి/ఎకరానికి 
కాటన్ డోరా సన్నాలు (MTU1010 ) 135  రోజులు పంటకాలం  ,25 -28  క్వింటాల్ దిగుబడి/ఎకరానికి 
",2025-06-10T19:15:58.163,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,Weather report for sowing soya bean,"There is a chance of light rains in your area
మీ ప్రాంతంలో తేలికపాటి వర్షాలు పడే అవకాశం ఉంది
",2025-06-10T21:27:53.123,2025,6
TELANGANA,KAMAREDDY,PEDDA KONDAPGAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Cultural Practices,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. మోస్తరు నుంచి భారీ వర్షాలు కురిసే అవకాశం ఉంది,2025-06-11T07:35:40.06,2025,6
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. వర్షం  పడే అవకాశం   కలదు.,2025-06-11T10:18:57.547,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather, మీ ప్రాంతములో వాతావరణం జల్లులు  పడే అవకాశం ఉంది.,2025-06-11T11:10:25.033,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Millets,Maize (Makka),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉండి జల్లులు నుండి మోస్తరు వర్షం పడే అవకాశం వుంది.

",2025-06-11T11:18:05.177,2025,6
TELANGANA,KAMAREDDY,SADASIVANAGAR,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,VARIETIES OF SOYABEAN?,"రకం	పంటకాలం (రోజుల్లో)	దిగుబడి (క్వి/ఎ)	గుణగణాలు
జె.యస్.-335	90-95	8-10	కాయపై నూగుండదు. గింజ మొలకశక్తి ఎక్కువ. కాయలు చిత్లటం తక్కువ. మొవ్వు కుళ్ళు తెగులును కొంత వరకు తట్టుకుంటుంది .
భాసర్ (ఎ.యస్.బి-22)	105-110	12-13	కొండము మరియు కాయల పై గోధుమ రంగు నూగు కలిగి ఉంటుంది. కోత ఆలస్యమైన కాయలు చిట్లుట ఉండదు. గింజలు లేత పసుపు వర్ణంలో గుండ్రముగా ఉండును.
భీమ్(ఎల్.ఎస్.బి-18)	105-110	10-12	కాండము మరియు కాయల పై బూడిద రంగు నూగు కలిగి ఉండును. అకుమచ్చ, తలమాడు మరియు మొజాయిక్ తెగులును తట్టుకుంటుంది. విత్తనము లేత పసుపు వర్ణము కలిగి గుండ్రముగా మధ్యస్థ సైజులో ఉండును.
పి.కె – 1029	100-110	7-8	నిటారుగా మధ్యస్థ ఎత్తుగా పెరుగుతుంది. కాపు వత్తుగా కాస్తుంది. పూత తెలుపు రంగు. త్రుప్పు తెగులును తట్టుకుంటుంది. కాయ చిట్లుట తక్కువ. గింజలు పెద్దగా పసుపు రంగులో వుంటాయి.
జె.యస్ – 93-05	90	7-8	ఆకులు పొడవుగా ఉంటాయి. ఎండిన తరువాత కాయలు నల్లగా కనిపించును. కాయలకు నూగు ఉండదు. ఒక్కొక్క కాయలో 3-4 గింజలు ఉండును. అంతరపంటకు అనువైనది. గింజలు చిన్నగా వుంటాయి",2025-06-11T13:53:14.77,2025,6
TELANGANA,KAMAREDDY,RAJAMPET,NA,AGRICULTURE,Millets,Maize (Makka),Cultural Practices,Farmer asked query on Weather," 
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. వర్షం  పడే అవకాశం   కలదు.",2025-06-11T13:55:22.293,2025,6
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Millets,Maize (Makka),Sowing Time and Weather,Farmer asked query on Weather," మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. వర్షం  పడే అవకాశం   కలదు.   
",2025-06-11T17:57:38.697,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather," మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. వర్షం  పడే అవకాశం   కలదు.   
",2025-06-11T19:46:54.773,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather," మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. వర్షం  పడే అవకాశం   కలదు.   
",2025-06-11T19:54:54.96,2025,6
TELANGANA,KAMAREDDY,KAMAREDDY,NA,AGRICULTURE,Millets,Maize (Makka),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతంలో వాతావరణం మబ్బులుగా ఉంటుంది . తేలికపాటి నుండి ఒక మోస్తారుగా వర్షం పడే అవకాశం ఉంది.
",2025-06-12T10:10:35.683,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Millets,Maize (Makka),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.
",2025-06-12T10:42:07.4,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather," మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. వర్షం  పడే అవకాశం   కలదు.   
",2025-06-12T14:34:05.257,2025,6
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. వర్షం  పడే అవకాశం   కలదు.   
",2025-06-12T16:38:36.567,2025,6
TELANGANA,KAMAREDDY,BHIKNUR,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked query on pm kisan ekyc related issue ,"PLEASE CONTACT YOUR NODAL OFFICER FOR MORE DETAILS ABOUT PM KISAN REALTED ISSUE 
 Kamareddy	Tabassum	AO(Technical)	7288894600
PM KISAN REGISTRATION NUMBER: TL126091677",2025-06-13T12:16:35.17,2025,6
TELANGANA,KAMAREDDY,PEDDA KONDAPGAL,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Weather,Farmer asked query on Weather,"THUNDERSTORM WITH SHOWERS/RAIN IS LIKELY TO TAKE PLACE IN YOUR AREA
మీ ప్రాంతంలో ఈరోజు  ఉరుములతో కూడిన జల్లులు/వర్షం పడే అవకాశం ఉంది.
",2025-06-13T14:24:08.02,2025,6
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF SHOWERS IN YOUR AREA 

మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.

",2025-06-13T18:26:41.323,2025,6
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే  అవకాశం ఉంది.
",2025-06-13T18:31:44.96,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Sowing Time and Weather,Farmer asked query on Weather, మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం ఉంది.,2025-06-13T20:10:37.12,2025,6
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Sowing Time and Weather,Farmer asked query on Weather,మీ  ప్రాంతం లో ఈ రోజు  వర్షం పడే  అవకాశం కలదు.  ,2025-06-14T07:40:43.663,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Millets,Maize (Makka),Cultural Practices,weed management in maize  sown after 24-48 hours ,"అట్రజిన్(ఆత్రటాప్, సొలరో )   800  గ్రాములు 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
  or 
పెండిమెథాలిన్(స్టాంప్)   1  లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి",2025-06-14T09:30:39.12,2025,6
TELANGANA,KAMAREDDY,PITLAM,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Sowing Time and Weather,Farmer asked query on Weather,"
THERE IS CHANCE OF CLOUDY AND DRY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది. జల్లులు పడే అవకాశం ఉంది.
",2025-06-14T09:54:52.777,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది.వర్షం పడే అవకాశం ఉంది.
",2025-06-14T09:55:42.833,2025,6
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Sowing Time and Weather,Farmer asked query on Weather,: మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం ఉంది.,2025-06-14T13:19:57.203,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Millets,Maize (Makka),Cultural Practices,Weather report for sowing maize,"There is a chance of light rains in your area
మీ ప్రాంతంలో తేలికపాటి వర్షాలు పడే అవకాశం ఉంది
",2025-06-14T14:33:05.857,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,FARMER HIGH YIELDING VARIETIES OF SOYA ,"     రకం	                పంటకాలం (రోజుల్లో)	  దిగుబడి (క్వి/ఎ)	        గుణగణాలు
 భాసర్ (ఎ.యస్.బి-22)	105-110	               12-13	                 కొండము మరియు కాయల పై గోధుమ రంగు నూగు కలిగి ఉంటుంది. కోత ఆలస్యమైన కాయలు చిట్లుట ఉండదు. గింజలు లేత పసుపు వర్ణంలో గుండ్రముగా ఉండును.

భీమ్(ఎల్.ఎస్.బి-18)	105-110	10-12	కాండము మరియు కాయల పై బూడిద రంగు నూగు కలిగి ఉండును. అకుమచ్చ, తలమాడు మరియు మొజాయిక్ తెగులును తట్టుకుంటుంది. విత్తనము లేత పసుపు వర్ణము కలిగి గుండ్రముగా మధ్యస్థ సైజులో ఉండును.",2025-06-14T15:04:01.72,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Oilseeds,Soybean (bhat),	Water Management	,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-14T15:04:29.06,2025,6
TELANGANA,KAMAREDDY,PEDDA KONDAPGAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Cultural Practices,Weather report for sowing cotton,"--There is a chance of light to moderate rains in your area
మీ ప్రాంతంలో తేలికపాటి నుండి మోస్తరు వర్షాలు కురిసే అవకాశం ఉంది
",2025-06-14T18:17:12.497,2025,6
TELANGANA,KAMAREDDY,BANSWADA,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Water Management	,Weather report for water management in paddy nursery,"There is a chance of light to moderate rains in your area
మీ ప్రాంతంలో తేలికపాటి నుండి మోస్తరు వర్షాలు కురిసే అవకాశం ఉంది",2025-06-14T19:36:59.5,2025,6
